,po_/_so_#,asn/dn_#,country,fulfill_via,vendor_inco_term,sub_classification,unit_of_measure_(per_pack),line_item_quantity,pack_price,unit_price,first_line_designation,freight_cost_(usd),shipment_mode,line_item_insurance_(usd),days_to_process
4482,0,0,38,1,0,0,30,5120,10.0,0.33,1,3426.68,1,60.26,167
4483,0,0,31,1,0,0,240,20000,9.28,0.04,0,7073.56,0,306.24,197
4484,0,0,8,0,0,0,30,19,4.12,0.14,1,3426.68,1,0.11,85
4485,0,0,39,0,0,0,60,67271,7.0,0.12,0,10651.44,0,660.2,403
4486,0,0,37,0,0,0,30,41258,4.62,0.15,0,6126.12,0,224.35,224
4487,0,0,24,1,0,0,1,81,5.0,5.0,1,3426.68,1,0.57,104
4488,0,0,24,0,0,0,30,33787,12.42,0.41,0,3316.9,1,671.42,-361
4489,0,0,37,0,0,0,30,6600,19.92,0.66,0,4647.66,0,216.93,132
4490,0,0,40,0,0,0,60,66645,5.56,0.09,1,3426.68,0,798.9,155
4491,0,0,8,0,0,0,120,17,33.74,0.28,1,3426.68,1,0.8,85
4492,0,0,12,1,0,0,240,3652,2.0,0.01,0,8130.55,1,7.51,184
4493,0,0,37,0,0,0,30,10300,13.52,0.45,1,3426.68,0,163.9,113
4494,0,0,9,0,0,0,30,3444,2.24,0.07,0,1211.48,1,15.12,84
4495,0,0,40,0,0,0,30,537,2.0,0.07,0,2099.0,0,1.72,-622
4496,0,0,16,1,0,0,60,216,7.39,0.12,0,4059.85,1,2.24,110
4497,0,0,22,1,0,0,20,94,32.0,1.6,0,1136.31,1,3.72,70
4498,0,0,26,0,0,0,30,210,4.75,0.16,0,9736.1,0,2.15,193
4499,0,0,15,1,0,0,100,418,100.0,1.0,0,6455.37,1,68.97,97
4500,0,0,9,0,0,0,30,2500,22.5,0.75,0,8211.03,0,78.86,48
4501,0,0,37,1,0,0,30,800,27.6,0.92,0,798.43,1,22.7,84
4502,0,0,26,0,0,0,30,600,11.75,0.39,1,3426.68,0,13.82,83
4503,0,0,9,0,0,0,60,8778,8.58,0.14,0,41802.56,0,105.59,200
4504,0,0,16,0,0,0,240,1440,2.1,0.01,0,7100.67,1,4.84,-265
4505,0,0,11,0,0,0,30,3068,17.0,0.57,0,10460.94,1,102.23,-123
4506,0,0,38,1,0,0,60,42000,1.45,0.02,0,10179.16,1,97.44,-236
4507,0,0,17,0,0,0,25,20000,20.0,0.8,0,1250.0,0,640.0,-249
4508,0,0,8,1,0,0,20,32,32.0,1.6,0,2734.02,1,1.05,96
4509,0,0,26,1,0,0,120,2106,98.41,0.82,0,0.0,1,446.83,183
4510,0,0,38,1,0,0,30,42660,3.55,0.12,0,10533.01,1,187.33,104
4511,0,0,17,1,0,0,100,5995,89.0,0.89,0,0.0,1,748.04,151
4512,0,0,39,0,0,0,30,125000,7.11,0.24,1,3426.68,0,1246.03,144
4513,0,0,24,1,0,0,100,3300,72.0,0.72,0,29373.14,1,465.7,119
4514,0,0,26,0,0,0,240,1216,3.5,0.01,0,3736.0,1,47.04,-776
4515,0,0,9,0,0,0,180,1793,16.96,0.09,1,3426.68,1,59.6,-180
4516,0,0,9,0,0,0,30,8660,5.78,0.19,0,1211.49,1,98.11,131
4517,0,0,35,0,0,0,60,155319,7.4,0.12,0,80239.66,1,1838.98,-258
4518,0,0,28,0,0,0,300,50,41.1,0.14,0,661.06,1,3.29,-676
4519,0,0,37,0,0,0,30,37500,3.21,0.11,0,3562.44,0,123.75,244
4520,0,0,40,0,0,0,60,69037,2.44,0.04,0,5530.11,0,277.94,257
4521,0,0,31,1,0,0,60,275,18.09,0.3,1,0.0,0,5.11,60
4522,0,0,31,1,0,0,30,200,3.48,0.12,1,0.0,1,1.11,-514
4523,0,0,28,1,0,0,30,2000,16.5,0.55,0,3120.7,1,47.04,-795
4524,0,0,38,1,0,0,60,20970,10.6,0.18,0,2673.82,1,366.77,178
4525,0,0,35,0,0,0,60,25000,6.3,0.1,0,2352.52,0,194.83,344
4526,0,0,37,1,0,0,120,175,90.0,0.75,0,1333.01,1,25.99,61
4527,0,0,16,1,0,0,180,342,16.96,0.09,0,290.0,1,12.51,118
4528,0,0,9,0,0,0,30,1596,2.24,0.07,1,3426.68,1,7.71,195
4529,0,0,26,1,0,0,100,4817,80.0,0.8,0,43338.93,1,755.31,105
4530,0,0,35,0,0,0,60,1300,3.4,0.06,0,15210.0,1,7.07,-307
4531,0,0,15,0,0,0,120,1484,21.0,0.18,1,3426.68,1,32.04,240
4532,0,0,26,1,0,0,100,6392,89.0,0.89,0,0.0,1,669.58,63
4533,0,0,16,1,0,0,30,53571,3.3,0.11,0,11109.18,0,181.73,147
4534,0,0,10,0,0,0,30,4072,3.33,0.11,0,90360.12,1,16.77,225
4535,0,0,26,0,0,0,60,79235,2.51,0.04,1,3426.68,0,278.83,145
4536,0,0,31,1,0,0,30,1300,15.7,0.52,1,0.0,0,40.0,-235
4537,0,0,9,0,0,0,240,1643,2.1,0.01,0,7293.9,1,6.76,-75
4538,0,0,9,0,0,0,60,80010,11.22,0.19,0,33266.37,1,1759.52,244
4539,0,0,38,1,0,0,30,174,23.26,0.78,0,583.66,1,5.67,175
4540,0,0,31,1,0,0,30,11,21.83,0.73,1,0.0,0,0.25,78
4541,0,0,24,0,0,0,30,10000,2.0,0.07,1,3426.68,1,32.0,-269
4542,0,0,9,0,0,0,60,10980,2.44,0.04,0,5121.68,1,57.76,124
4543,0,0,31,1,0,0,30,4,29.92,1.0,1,0.0,0,0.15,121
4544,0,0,16,1,0,0,30,25000,10.24,0.34,0,7658.27,0,263.17,175
4545,0,0,40,0,0,0,90,819,9.3,0.1,0,1551.0,0,7.83,222
4546,0,0,7,1,0,0,60,59,6.59,0.11,0,1067.02,1,0.48,38
4547,0,0,8,0,0,0,30,36,6.08,0.2,1,3426.68,1,0.31,114
4548,0,0,11,0,0,0,30,1184,17.0,0.57,0,639.75,1,32.2,-529
4549,0,0,4,1,0,0,20,4000,32.0,1.6,0,13179.8,1,179.46,31
4550,0,0,31,1,0,0,240,540,3.76,0.02,1,0.0,1,3.98,-185
4551,0,0,40,0,0,0,60,2599,4.6,0.08,0,1800.0,0,14.79,66
4552,0,0,38,1,0,0,30,17755,3.25,0.11,0,2604.31,1,71.38,169
4553,0,0,38,1,0,0,60,168,7.25,0.12,1,3426.68,1,2.63,168
4554,0,0,39,1,0,0,20,3500,32.0,1.6,0,15670.6,1,184.8,109
4555,0,0,16,1,0,0,30,46500,10.74,0.36,0,9195.61,0,513.39,179
4556,0,0,39,0,0,0,60,92492,7.0,0.12,1,3426.68,0,907.72,245
4557,0,0,40,0,0,0,30,10114,8.63,0.29,1,3426.68,0,188.18,245
4558,0,0,37,0,0,0,120,13040,20.22,0.17,0,13508.98,1,326.16,195
4559,0,0,15,1,0,0,20,4588,32.0,1.6,0,26710.2,1,242.25,49
4560,0,0,31,1,0,0,30,32080,2.39,0.08,0,21695.97,0,165.3,154
4561,0,0,4,1,0,0,30,39550,10.43,0.35,0,23796.98,1,485.52,147
4562,0,0,16,1,0,0,30,2303,1.25,0.04,0,2251.42,1,3.39,62
4563,0,0,39,0,0,0,60,55560,3.4,0.06,0,4217.45,0,302.25,-349
4564,0,0,8,1,0,0,100,100,80.0,0.8,1,3426.68,1,9.42,141
4565,0,0,16,0,0,0,60,11760,3.4,0.06,0,35933.8,1,63.97,-371
4566,0,0,40,1,0,0,100,1145,80.0,0.8,0,13312.88,1,151.14,194
4567,0,0,37,0,0,0,60,12974,2.44,0.04,1,3426.68,1,44.38,34
4568,0,0,39,0,0,0,60,32017,3.9,0.06,0,3210.18,1,199.79,-278
4569,0,0,35,0,0,0,60,38347,2.76,0.05,0,6900.62,0,148.38,189
4570,0,0,38,1,0,0,60,16500,11.15,0.19,0,26084.14,1,360.59,259
4571,0,0,26,1,0,0,100,1750,80.0,0.8,0,14829.77,1,301.84,120
4572,0,0,40,0,0,0,240,42,12.5,0.05,0,839.7,0,0.74,183
4573,0,0,39,1,0,0,60,70000,4.3,0.07,0,25383.34,1,422.0,187
4574,0,0,9,1,0,0,30,939,22.5,0.75,0,1766.57,1,29.62,214
4575,0,0,26,0,0,0,90,250,27.5,0.31,0,9736.1,0,14.82,193
4576,0,0,26,1,0,0,100,3038,89.0,0.89,0,21084.84,1,334.46,160
4577,0,0,3,1,0,0,30,1244,14.1,0.47,0,5864.56,1,28.94,57
4578,0,0,39,0,0,0,60,10927,2.51,0.04,1,3426.68,0,59.13,217
4579,0,0,37,0,0,0,30,60000,3.91,0.13,0,24889.0,1,328.91,146
4580,0,0,39,0,0,0,60,60000,7.2,0.12,1,3426.68,0,691.2,-285
4581,0,0,24,0,0,0,60,7442,2.6,0.04,0,15645.33,0,19.89,311
4582,0,0,17,0,0,0,100,5000,0.01,0.0,0,0.0,0,0.1,-223
4583,0,0,26,0,0,0,60,15650,7.21,0.12,0,20264.93,1,243.28,167
4584,0,0,10,1,0,0,168,346,144.0,0.86,0,666.66,0,107.42,64
4585,0,0,40,0,0,0,30,78082,5.54,0.18,1,3426.68,0,713.75,234
4586,0,0,32,1,0,0,100,90,89.0,0.89,0,0.0,1,9.43,158
4587,0,0,37,0,0,0,30,52800,4.7,0.16,0,6951.84,0,306.97,316
4588,0,0,26,1,0,0,20,7719,27.0,1.35,0,15636.7,1,333.46,-406
4589,0,0,28,1,0,0,100,1500,0.01,0.0,0,0.75,1,0.02,-487
4590,0,0,35,1,0,0,300,304,30.82,0.1,0,5656.74,1,9.63,179
4591,0,0,26,0,0,0,60,7456,8.58,0.14,1,3426.68,0,79.13,182
4592,0,0,38,1,0,0,30,1968,20.69,0.69,0,1401.49,0,65.15,-411
4593,0,0,26,0,0,0,60,10000,9.35,0.16,0,15128.37,0,183.26,-24
4594,0,0,28,1,0,0,30,1700,24.0,0.8,0,8823.41,1,87.96,30
4595,0,0,6,0,0,0,120,280,19.71,0.16,0,1855.34,1,5.67,153
4596,0,0,35,1,0,0,20,3,32.0,1.6,0,1002.35,1,0.12,284
4597,0,0,31,1,0,0,30,500,3.06,0.1,1,0.0,1,3.0,-130
4598,0,0,9,0,0,0,60,1200,35.8,0.6,1,3426.68,1,47.04,-747
4599,0,0,31,1,0,0,60,1325,2.52,0.04,1,0.0,1,6.54,-182
4600,0,0,39,0,0,0,300,630,41.1,0.14,0,4522.03,1,41.43,-521
4601,0,0,9,0,0,0,60,120000,7.72,0.13,1,3426.68,0,952.34,249
4602,0,0,26,1,0,0,100,3144,89.0,0.89,0,15681.99,1,287.65,122
4603,0,0,26,0,0,0,60,2780,9.35,0.16,0,2426.8,1,50.95,-187
4604,0,0,37,1,0,0,30,50,23.67,0.79,0,330.0,1,1.89,-265
4605,0,0,39,0,0,0,60,84,2.51,0.04,0,3402.23,0,0.45,217
4606,0,0,9,0,0,0,60,6476,8.76,0.15,0,4881.06,1,111.19,-12
4607,0,0,26,0,0,0,60,150000,7.72,0.13,1,3426.68,0,1190.42,222
4608,0,0,37,0,0,0,30,13549,4.59,0.15,0,0.0,0,63.93,324
4609,0,0,32,1,0,0,20,450,32.0,1.6,0,2478.87,1,17.81,105
4610,0,0,40,0,0,0,60,15120,8.58,0.14,0,9405.81,0,181.88,184
4611,0,0,31,1,0,0,200,120,6.11,0.03,1,0.0,0,1.44,-235
4612,0,0,40,1,0,0,1,5000,2.68,2.68,0,0.0,1,26.26,-198
4613,0,0,35,0,0,0,60,23358,17.14,0.29,0,9309.52,1,863.17,162
4614,0,0,11,0,0,0,30,6872,13.0,0.43,0,2143.5,1,147.4,131
4615,0,0,37,0,0,0,60,26574,7.78,0.13,0,19980.62,1,289.86,90
4616,0,0,24,0,0,0,60,73012,7.4,0.12,0,11053.53,1,864.46,-381
4617,0,0,26,1,0,0,100,1859,89.0,0.89,0,0.0,1,231.96,144
4618,0,0,37,0,0,0,30,200,10.0,0.33,0,1483.39,1,3.92,69
4619,0,0,35,1,0,0,25,10000,20.0,0.8,0,23030.38,1,330.0,97
4620,0,0,11,0,0,0,240,3326,2.15,0.01,0,4485.25,1,11.44,-483
4621,0,0,38,1,0,0,120,5000,60.8,0.51,0,0.0,1,357.81,180
4622,0,0,28,0,0,0,20,1000,32.0,1.6,0,3494.5,1,44.86,39
4623,0,0,31,1,0,0,60,300,12.33,0.21,1,0.0,1,7.25,-185
4624,0,0,16,0,0,0,240,274,15.0,0.06,0,1763.84,1,8.06,-48
4625,0,0,40,0,0,0,60,49037,2.44,0.04,1,3426.68,0,197.42,267
4626,0,0,25,1,0,0,25,33,75.0,3.0,0,238.56,1,4.85,92
4627,0,0,16,1,0,0,120,15560,18.47,0.15,0,16386.12,1,295.44,173
4628,0,0,38,1,0,0,60,5700,6.49,0.11,0,1477.34,1,38.03,147
4629,0,0,35,0,0,0,30,17440,5.5,0.18,0,1698.83,0,158.27,203
4630,0,0,32,1,0,0,1,115,5.0,5.0,1,3426.68,1,0.71,177
4631,0,0,38,1,0,0,30,1344,7.5,0.25,0,3573.32,1,21.73,133
4632,0,0,16,1,0,0,30,39600,10.5,0.35,0,2549.52,0,514.34,264
4633,0,0,31,1,0,0,90,6,7.88,0.09,1,0.0,0,0.08,-403
4634,0,0,31,1,0,0,240,19050,3.15,0.01,0,4876.34,1,129.38,194
4635,0,0,40,0,0,0,60,10963,2.42,0.04,1,3426.68,0,43.78,336
4636,0,0,31,1,0,0,60,16383,2.92,0.05,0,5159.33,1,103.14,265
4637,0,0,31,1,0,0,90,3,17.04,0.19,1,0.0,0,0.05,179
4638,0,0,24,0,0,0,30,220,3.78,0.13,1,3426.68,0,0.85,195
4639,0,0,35,1,0,0,100,2744,80.0,0.8,0,22223.94,1,307.77,129
4640,0,0,38,1,0,0,30,12000,4.0,0.13,1,3426.68,1,59.38,393
4641,0,0,31,1,0,0,30,44,12.09,0.4,1,0.0,0,0.55,347
4642,0,0,3,0,0,0,30,72029,4.22,0.14,0,28541.79,1,501.54,25
4643,0,0,37,0,0,0,30,20000,3.91,0.13,0,18520.22,1,109.64,34
4644,0,0,9,0,0,0,60,2600,4.6,0.08,0,1799.58,0,14.79,137
4645,0,0,31,1,0,0,30,135,13.81,0.46,1,0.0,0,1.92,154
4646,0,0,17,1,0,0,100,15,75.0,0.75,0,803.6,1,1.58,39
4647,0,0,28,1,0,0,30,55356,6.98,0.23,0,37404.74,1,757.31,54
4648,0,0,15,1,0,0,100,230,80.0,0.8,0,801.54,1,47.04,-929
4649,0,0,28,0,0,0,30,2381,4.64,0.15,0,8469.67,0,13.67,322
4650,0,0,35,0,0,0,60,9940,4.25,0.07,0,6614.27,0,69.7,112
4651,0,0,10,1,0,0,20,413,32.0,1.6,0,1083.85,1,16.35,71
4652,0,0,9,0,0,0,60,7400,2.9,0.05,0,2336.26,1,42.06,37
4653,0,0,35,1,0,0,270,820,89.11,0.33,0,3310.89,1,143.23,59
4654,0,0,38,1,0,0,120,4951,82.2,0.68,0,8108.91,1,671.5,175
4655,0,0,32,1,0,0,100,20,8.0,0.08,1,3426.68,1,0.19,190
4656,0,0,16,1,0,0,60,90,10.28,0.17,0,693.54,1,1.81,69
4657,0,0,24,0,0,0,60,41076,8.26,0.14,0,8406.81,0,348.79,165
4658,0,0,31,1,0,0,30,10,23.44,0.78,1,0.0,0,0.24,347
4659,0,0,26,0,0,0,30,10000,26.25,0.88,0,4401.4,1,514.5,-196
4660,0,0,9,0,0,0,60,632,15.5,0.26,0,8815.65,1,21.12,272
4661,0,0,11,0,0,0,30,591,17.0,0.57,0,504.0,1,16.08,-508
4662,0,0,24,0,0,0,120,2698,41.1,0.34,1,3426.68,1,177.42,-619
4663,0,0,9,0,0,0,60,3000,25.58,0.43,0,5110.42,1,150.41,-107
4664,0,0,9,0,0,0,60,10080,2.76,0.05,0,19079.68,0,39.0,221
4665,0,0,9,1,0,0,300,500,30.82,0.1,0,6523.85,1,15.84,157
4666,0,0,40,0,0,0,30,131520,4.7,0.16,0,14451.69,0,764.64,143
4667,0,0,35,0,0,0,60,6781,35.8,0.6,0,2440.0,1,47.04,-696
4668,0,0,31,1,0,0,60,10000,17.28,0.29,0,2531.3,1,372.56,133
4669,0,0,39,0,0,0,100,2000,1.3,0.01,1,3426.68,1,2.67,126
4670,0,0,31,1,0,0,240,32000,10.02,0.04,0,11865.62,1,529.06,227
4671,0,0,9,1,0,0,30,1400,22.5,0.75,0,4171.65,1,44.16,183
4672,0,0,32,0,0,0,60,132,1.99,0.03,0,1651.0,1,0.27,359
4673,0,0,39,1,0,0,100,2041,80.0,0.8,0,16654.29,1,352.03,99
4674,0,0,31,1,0,0,200,400,1.1,0.01,1,0.0,1,0.86,-192
4675,0,0,26,0,0,0,30,1030,11.72,0.39,0,1960.81,1,19.31,-312
4676,0,0,31,1,0,0,200,600,1.43,0.01,1,0.0,0,1.68,-235
4677,0,0,16,0,0,0,60,2280,7.21,0.12,0,2136.1,1,35.44,126
4678,0,0,37,1,0,0,120,63,66.6,0.55,0,548.2,1,5.88,64
4679,0,0,28,0,0,0,30,11492,5.54,0.18,1,3426.68,1,89.26,160
4680,0,0,35,1,0,0,100,762,80.0,0.8,0,7060.97,1,75.41,81
4681,0,0,9,0,0,0,30,9744,4.7,0.16,0,12924.8,1,56.65,167
4682,0,0,8,0,0,0,120,9,33.74,0.28,1,3426.68,1,0.43,85
4683,0,0,31,1,0,0,200,140,5.95,0.03,1,0.0,1,1.63,-131
4684,0,0,28,0,0,0,60,117,1.61,0.03,1,3426.68,1,47.04,-749
4685,0,0,16,0,0,0,90,105,16.0,0.18,0,1015.24,1,2.69,-335
4686,0,0,9,0,0,0,240,965,1.92,0.01,0,1729.0,1,2.96,-503
4687,0,0,8,0,0,0,60,187,7.02,0.12,0,1554.64,1,1.84,114
4688,0,0,15,1,0,0,100,118,4.6,0.05,0,693.16,1,0.67,77
4689,0,0,26,0,0,0,120,3831,21.78,0.18,0,20761.0,0,103.21,196
4690,0,0,31,1,0,0,30,80,2.36,0.08,1,0.0,1,0.37,-131
4691,0,0,25,1,0,0,20,700,32.0,1.6,0,6862.01,1,43.9,-80
4692,0,0,37,0,0,0,60,47925,2.26,0.04,0,20719.01,1,133.98,142
4693,0,0,38,1,0,0,240,500,1.9,0.01,1,3426.68,1,1.52,-595
4694,0,0,16,1,0,0,60,161,55.5,0.92,0,0.0,1,9.19,187
4695,0,0,10,0,0,0,30,41083,3.33,0.11,1,3426.68,1,169.23,225
4696,0,0,39,0,0,0,60,13836,2.51,0.04,0,6476.7,0,57.3,351
4697,0,0,24,1,0,0,60,168,6.85,0.11,0,851.62,1,1.42,164
4698,0,0,40,0,0,0,30,153560,4.7,0.16,0,31514.85,0,741.94,195
4699,0,0,26,0,0,0,60,10000,11.22,0.19,0,0.0,1,241.9,138
4700,0,0,28,1,0,0,30,754,13.0,0.43,1,3426.68,1,16.17,156
4701,0,0,37,0,0,0,120,4968,29.31,0.24,0,7238.0,0,204.15,229
4702,0,0,24,0,0,0,120,14480,19.71,0.16,0,5192.68,0,293.39,195
4703,0,0,16,1,0,0,60,31806,6.61,0.11,1,3426.68,0,216.12,173
4704,0,0,16,0,0,0,60,7770,1.52,0.03,1,3426.68,1,18.9,-437
4705,0,0,26,0,0,0,60,12847,2.16,0.04,0,15459.09,1,38.9,167
4706,0,0,9,0,0,0,30,12180,4.7,0.16,0,3738.52,0,70.81,144
4707,0,0,39,0,0,0,60,73692,8.26,0.14,0,8647.16,0,1004.35,207
4708,0,0,40,1,0,0,1,6500,5.0,5.0,1,3426.68,1,38.25,178
4709,0,0,9,0,0,0,240,3008,1.92,0.01,1,3426.68,1,9.24,-431
4710,0,0,38,1,0,0,30,4000,3.55,0.12,0,0.0,1,14.6,161
4711,0,0,12,1,0,0,60,934,5.94,0.1,0,2060.79,1,5.7,161
4712,0,0,16,0,0,0,240,8768,2.1,0.01,0,96669.4,1,30.38,240
4713,0,0,37,0,0,0,30,5403,13.52,0.45,0,2016.1,0,75.09,177
4714,0,0,9,0,0,0,240,2976,1.92,0.01,0,5463.97,1,11.2,-94
4715,0,0,31,1,0,0,200,6,13.08,0.07,1,0.0,0,0.13,-389
4716,0,0,37,0,0,0,60,9308,4.09,0.07,1,3426.68,0,39.14,183
4717,0,0,35,0,0,0,60,7894,4.3,0.07,1,3426.68,0,41.99,252
4718,0,0,15,0,0,0,240,659,1.95,0.01,1,3426.68,1,2.12,40
4719,0,0,17,1,0,0,100,7018,89.0,0.89,0,24428.55,1,875.69,73
4720,0,0,28,0,0,0,60,25000,11.22,0.19,0,42573.95,1,604.76,27
4721,0,0,8,0,0,0,240,6339,1.95,0.01,0,24505.0,1,15.29,292
4722,0,0,26,0,0,0,60,34826,11.22,0.19,0,0.0,0,842.45,234
4723,0,0,31,1,0,0,60,129183,2.72,0.05,0,0.0,0,579.77,271
4724,0,0,24,0,0,0,60,1330,2.26,0.04,1,3426.68,0,3.09,165
4725,0,0,8,1,0,0,20,27,32.0,1.6,1,3426.68,1,0.89,96
4726,0,0,9,0,0,0,60,3008,15.5,0.26,1,3426.68,1,100.52,238
4727,0,0,9,0,0,0,30,5547,17.0,0.57,0,1793.11,1,150.88,-237
4728,0,0,39,1,0,0,60,38939,2.25,0.04,0,20233.34,1,90.07,98
4729,0,0,15,0,0,0,240,135,1.45,0.01,1,3426.68,1,0.24,160
4730,0,0,9,0,0,0,180,7839,50.0,0.28,1,3426.68,1,627.12,-641
4731,0,0,40,0,0,0,30,100167,10.25,0.34,0,24309.72,0,1055.46,147
4732,0,0,39,1,0,0,100,4004,80.0,0.8,0,34940.02,1,449.09,122
4733,0,0,28,0,0,0,60,8600,6.73,0.11,0,9828.73,0,71.6,222
4734,0,0,40,0,0,0,30,44881,5.36,0.18,0,6014.22,0,396.93,336
4735,0,0,16,0,0,0,240,544,13.7,0.06,0,6555.75,1,12.3,62
4736,0,0,35,1,0,0,30,2098,18.34,0.61,0,1870.73,1,63.49,151
4737,0,0,37,0,0,0,60,3574,8.76,0.15,0,1375.36,1,61.36,0
4738,0,0,28,0,0,0,60,6385,2.44,0.04,0,1762.5,1,30.54,-53
4739,0,0,37,0,0,0,60,500,1.55,0.03,0,578.24,1,1.24,-326
4740,0,0,8,0,0,0,60,298,12.96,0.22,1,3426.68,1,5.41,275
4741,0,0,38,1,0,0,30,22232,10.15,0.34,0,4363.06,1,231.97,147
4742,0,0,40,1,0,0,60,78000,2.18,0.04,0,41158.49,0,174.8,76
4743,0,0,35,0,0,0,240,2176,12.5,0.05,0,1698.83,0,44.88,203
4744,0,0,28,0,0,0,60,10000,3.6,0.06,0,3989.81,1,42.37,97
4745,0,0,37,1,0,0,60,429,6.85,0.11,0,1060.22,1,4.12,50
4746,0,0,26,1,0,0,20,9380,27.0,1.35,0,18750.2,1,405.22,-458
4747,0,0,39,0,0,0,30,26060,8.97,0.3,0,9346.8,0,385.7,65
4748,0,0,24,0,0,0,60,15600,11.22,0.19,0,20994.62,0,288.8,217
4749,0,0,26,0,0,0,30,19573,13.52,0.45,0,28812.57,0,272.04,218
4750,0,0,35,0,0,0,60,54976,3.75,0.06,0,2151.27,0,211.93,210
4751,0,0,39,1,0,0,20,7280,32.0,1.6,0,25818.23,1,384.38,351
4752,0,0,38,1,0,0,60,368,13.0,0.22,1,3426.68,1,6.71,153
4753,0,0,32,1,0,0,100,70,89.0,0.89,0,0.0,1,7.33,190
4754,0,0,24,0,0,0,180,564,49.32,0.27,0,8892.48,1,47.04,-719
4755,0,0,31,1,0,0,60,114,69.8,1.16,1,0.0,0,9.84,29
4756,0,0,40,0,0,0,60,19425,1.9,0.03,0,8043.57,0,51.74,212
4757,0,0,11,1,0,0,30,3775,13.0,0.43,0,2325.62,1,80.97,224
4758,0,0,8,0,0,0,30,7404,10.52,0.35,1,3426.68,1,96.35,337
4759,0,0,26,0,0,0,240,36,1.92,0.01,1,3426.68,0,0.14,70
4760,0,0,38,1,0,0,60,5964,8.61,0.14,0,12835.2,1,100.65,-52
4761,0,0,8,0,0,0,60,75,8.26,0.14,1,3426.68,1,0.87,85
4762,0,0,35,1,0,0,25,10000,20.0,0.8,0,29470.0,1,320.0,-557
4763,0,0,16,0,0,0,240,3136,1.9,0.01,1,3426.68,1,12.85,143
4764,0,0,9,0,0,0,60,5907,2.44,0.04,0,4969.95,1,28.25,79
4765,0,0,39,0,0,0,60,60440,3.4,0.06,0,15671.53,1,328.79,-537
4766,0,0,31,1,0,0,30,94,3.32,0.11,1,0.0,0,0.39,414
4767,0,0,9,1,0,0,180,2737,16.96,0.09,0,1659.71,1,100.08,182
4768,0,0,37,1,0,0,30,1558,22.5,0.75,0,3387.72,1,49.15,116
4769,0,0,38,1,0,0,60,15360,7.4,0.12,0,5412.14,1,181.86,-233
4770,0,0,38,1,0,0,60,1123,4.15,0.07,1,3426.68,1,6.53,153
4771,0,0,16,1,0,0,30,240,20.0,0.67,0,971.7,1,5.94,54
4772,0,0,11,0,0,0,60,2855,7.12,0.12,1,3426.68,1,39.84,-103
4773,0,0,39,0,0,0,60,15393,2.16,0.04,0,5213.54,0,46.61,118
4774,0,0,37,0,0,0,30,45000,4.32,0.14,0,23711.16,0,320.76,99
4775,0,0,37,1,0,0,100,6227,80.0,0.8,0,20534.4,1,586.33,175
4776,0,0,16,0,0,0,60,66672,11.0,0.18,1,3426.68,1,1028.22,83
4777,0,0,31,1,0,0,60,225,18.48,0.31,1,0.0,0,5.14,29
4778,0,0,31,1,0,0,60,11,24.95,0.42,1,0.0,0,0.28,120
4779,0,0,39,0,0,0,30,128000,4.52,0.15,1,3426.68,0,1247.38,172
4780,0,0,38,1,0,0,60,6600,2.25,0.04,0,1192.25,1,15.27,121
4781,0,0,16,0,0,0,60,1980,12.96,0.22,1,3426.68,1,31.74,15
4782,0,0,16,1,0,0,100,4500,100.0,1.0,0,17758.82,1,462.6,203
4783,0,0,31,1,0,0,90,22643,9.98,0.11,0,4573.21,0,487.21,245
4784,0,0,40,0,0,0,60,7150,2.95,0.05,1,3426.68,0,34.8,336
4785,0,0,32,1,0,0,1,20,5.0,5.0,1,3426.68,1,0.12,158
4786,0,0,26,0,0,0,60,13660,3.6,0.06,0,1871.34,0,50.55,222
4787,0,0,35,1,0,0,60,36451,8.15,0.14,0,20618.55,1,367.48,100
4788,0,0,37,0,0,0,60,1893,11.8,0.2,0,2408.91,1,43.78,-74
4789,0,0,39,0,0,0,30,2750,4.6,0.15,0,11054.59,0,27.27,40
4790,0,0,40,0,0,0,60,7150,2.95,0.05,1,3426.68,0,34.8,216
4791,0,0,37,0,0,0,60,10685,2.66,0.04,1,3426.68,1,61.28,74
4792,0,0,38,1,0,0,60,22428,1.45,0.02,1,3426.68,1,63.74,-52
4793,0,0,28,1,0,0,20,3400,32.0,1.6,0,22370.64,1,174.08,-226
4794,0,0,37,0,0,0,30,40000,5.54,0.18,1,3426.68,1,310.68,146
4795,0,0,31,1,0,0,60,10357,7.33,0.12,0,3161.68,0,163.68,154
4796,0,0,26,1,0,0,100,2744,89.0,0.89,0,29251.24,1,342.39,135
4797,0,0,9,0,0,0,60,99957,11.22,0.19,1,3426.68,1,2417.99,176
4798,0,0,9,0,0,0,60,6944,10.25,0.17,1,3426.68,1,47.04,-763
4799,0,0,35,1,0,0,25,10000,20.0,0.8,0,22523.12,1,330.0,97
4800,0,0,26,0,0,0,60,850,1.55,0.03,0,10575.63,1,2.11,-302
4801,0,0,9,0,0,0,240,616,14.64,0.06,1,3426.68,1,17.68,44
4802,0,0,35,0,0,0,30,27769,4.22,0.14,1,3426.68,1,193.36,24
4803,0,0,26,0,0,0,60,214,8.76,0.15,1,3426.68,0,3.67,70
4804,0,0,32,0,0,0,60,1702,7.27,0.12,1,3426.68,1,15.31,98
4805,0,0,9,0,0,0,60,6000,27.53,0.46,1,3426.68,1,264.29,-641
